trial,seed,fold,rmse,error_mean,error_std
7,2024,0,0.9553343072410654,0.373487651348114,0.8793011903762817
7,2024,1,0.4845280713048134,-0.027946529909968376,0.48372146487236023
7,2024,2,0.6492409611654085,0.15328563749790192,0.6308861374855042
8,2024,0,0.9020113642456687,0.32067403197288513,0.8430852293968201
8,2024,1,0.4946030876448155,-0.023654937744140625,0.49403712153434753
8,2024,2,0.563437951416241,0.12453947961330414,0.5495018362998962
9,2024,0,0.9129382988197695,0.379098504781723,0.8305062055587769
9,2024,1,0.5162973932675143,-0.04536287114024162,0.5143007040023804
9,2024,2,0.5917400420946148,0.028022460639476776,0.591076135635376
10,2024,0,0.8850422946608091,0.20321911573410034,0.8613952994346619
10,2024,1,0.4599629298853395,0.013064001686871052,0.4597773551940918
10,2024,2,0.5762277349775634,0.11746802181005478,0.5641273856163025
11,2024,0,0.9126564688634128,0.28199243545532227,0.8679988980293274
11,2024,1,0.44663280379457104,-0.013325564563274384,0.44643402099609375
11,2024,2,0.5637927300526772,0.0759807750582695,0.5586494207382202
12,2024,0,0.8691249888867384,0.24100328981876373,0.8350422978401184
12,2024,1,0.4419517522193448,0.04311371594667435,0.4398438036441803
12,2024,2,0.592988504676303,0.09159441292285919,0.5858718752861023
13,2024,0,0.9165776527419045,0.3291737735271454,0.8554292321205139
13,2024,1,0.43275358232858874,0.029377007856965065,0.43175533413887024
13,2024,2,0.5584522148033758,0.13993099331855774,0.5406368374824524
14,2024,0,0.8962666365543831,0.2150084525346756,0.8700949549674988
14,2024,1,0.42987557543322,0.035943735390901566,0.42837023735046387
14,2024,2,0.5403591262970797,0.09592197090387344,0.5317772030830383
15,2024,0,0.8967005982118026,0.04053948074579239,0.8957837224006653
15,2024,1,0.41537657534070693,0.08519233763217926,0.40654638409614563
15,2024,2,0.5501224284026358,0.10028110444545746,0.5409051179885864
16,2024,0,1.1167920353008385,0.6476022005081177,0.9098547697067261
16,2024,1,0.602040088864906,-0.13974492251873016,0.5855967998504639
16,2024,2,0.6479655927071093,-0.05190056562423706,0.6458836793899536
17,2024,0,0.919107842336979,0.32831689715385437,0.8584679961204529
17,2024,1,0.49521762348373577,-0.0710098072886467,0.49010008573532104
17,2024,2,0.5996091513369264,0.16285426914691925,0.577069878578186
18,2024,0,0.9179315437730909,0.3090519309043884,0.8643409013748169
18,2024,1,0.4753099459266636,0.18417352437973022,0.4381776452064514
18,2024,2,0.5679916030924648,0.029662106186151505,0.5672165155410767
19,2024,0,0.9178699196715546,0.3717408776283264,0.8392221927642822
19,2024,1,0.4416478770085929,-0.004830627702176571,0.44162145256996155
19,2024,2,0.5686955457336862,0.11843304336071014,0.5562268495559692
20,2024,0,0.9423599793825512,0.3339126408100128,0.8812177777290344
20,2024,1,0.49514269339871486,-0.11811605840921402,0.4808480739593506
20,2024,2,0.611289854954151,0.13473550975322723,0.5962563753128052
21,2024,0,0.8801590192775952,0.15681897103786469,0.8660760521888733
21,2024,1,0.4385506412315704,0.008940617553889751,0.43845948576927185
21,2024,2,0.5750796553129262,0.12464457005262375,0.5614092350006104
22,2024,0,0.8855697985602834,0.3381282389163971,0.818476140499115
22,2024,1,0.43330272152259725,0.057313840836286545,0.4294954836368561
22,2024,2,0.5440351593492412,0.07350833714008331,0.5390461683273315
23,2024,0,0.9395107005790476,0.3929885923862457,0.853369951248169
23,2024,1,0.4360577448240774,0.04585927724838257,0.4336395859718323
23,2024,2,0.5534328186078408,0.07699160277843475,0.5480512976646423
24,2024,0,0.8761515192804246,0.10322846472263336,0.870048999786377
24,2024,1,0.4418501183547116,0.003144177608191967,0.44183894991874695
24,2024,2,0.5781403874591927,0.13682082295417786,0.5617173910140991
25,2024,0,0.8897683223007226,0.16666138172149658,0.8740203976631165
25,2024,1,0.4456491870656148,0.07529544830322266,0.43924230337142944
25,2024,2,0.5791867532837461,0.16211529076099396,0.5560358762741089
26,2024,0,0.8794785734237363,-0.04101814329624176,0.8785215616226196
26,2024,1,0.4781772273342208,-0.023314615711569786,0.4776085317134857
26,2024,2,0.5706855128897778,0.03676830977201462,0.5694998502731323
27,2024,0,0.8618137435223561,0.1960524022579193,0.8392177224159241
27,2024,1,0.5286894969728849,-0.07935093343257904,0.5227006673812866
27,2024,2,0.6022913839532414,0.17508231103420258,0.5762821435928345
28,2024,0,0.8922086990430044,0.25403285026550293,0.8552798628807068
28,2024,1,0.46275894287882213,0.04071024805307388,0.46096476912498474
28,2024,2,0.5422867258173868,0.09826286882162094,0.5333097577095032
29,2024,0,0.8863163173489227,0.0859990045428276,0.882134199142456
29,2024,1,0.4935265596841165,-0.009511924348771572,0.493434876203537
29,2024,2,0.5744952360126654,0.122576504945755,0.5612661838531494
