seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Arauca,2022-05-02,1,-0.60348415
42,1,2022,Atlantico,2022-05-02,1,0.3620475
42,1,2022,Bogota d.c.,2022-05-02,1,-0.097478904
42,1,2022,Bolivar,2022-05-02,1,0.90996593
42,1,2022,Boyaca,2022-05-02,1,-0.064198494
42,1,2022,Caldas,2022-05-02,1,-0.2041294
42,1,2022,Caqueta,2022-05-02,1,0.9135239
42,1,2022,Casanare,2022-05-02,1,0.7269509
42,1,2022,Cauca,2022-05-02,1,0.33206034
42,1,2022,Cesar,2022-05-02,1,0.54383516
42,1,2022,Choco,2022-05-02,1,0.94233733
42,1,2022,Cordoba,2022-05-02,1,0.8519593
42,1,2022,Cundinamarca,2022-05-02,1,-0.5803751
42,1,2022,Guainia,2022-05-02,1,-0.99791485
42,1,2022,Guajira,2022-05-02,1,0.65035784
42,1,2022,Guaviare,2022-05-02,1,0.16428185
42,1,2022,Huila,2022-05-02,1,-0.9866365
42,1,2022,Magdalena,2022-05-02,1,0.29350114
42,1,2022,Meta,2022-05-02,1,-0.59282863
42,1,2022,Narino,2022-05-02,1,0.15726429
42,1,2022,Norte De Santander,2022-05-02,1,-0.6154715
42,1,2022,Putumayo,2022-05-02,1,-0.43895483
42,1,2022,Quindio,2022-05-02,1,-0.4220947
42,1,2022,Risaralda,2022-05-02,1,0.0238899
42,1,2022,Santander,2022-05-02,1,-0.7534899
42,1,2022,Sucre,2022-05-02,1,0.9192128
42,1,2022,Tolima,2022-05-02,1,-0.7801306
42,1,2022,Valle Del Cauca,2022-05-02,1,-0.28212774
42,1,2022,Vaupes,2022-05-02,1,-0.72172
42,1,2022,Vichada,2022-05-02,1,-0.45744854
42,1,2022,Amazonas,2022-05-02,2,-0.016768098
42,1,2022,Antioquia,2022-05-02,2,0.18116325
42,1,2022,Arauca,2022-05-02,2,-0.18115783
42,1,2022,Atlantico,2022-05-02,2,0.39770716
42,1,2022,Bogota d.c.,2022-05-02,2,-0.19093359
42,1,2022,Bolivar,2022-05-02,2,1.0983206
42,1,2022,Boyaca,2022-05-02,2,-0.12311059
42,1,2022,Caldas,2022-05-02,2,-0.021334201
42,1,2022,Caqueta,2022-05-02,2,0.86851835
42,1,2022,Casanare,2022-05-02,2,0.83267665
42,1,2022,Cauca,2022-05-02,2,0.5731193
42,1,2022,Cesar,2022-05-02,2,0.30982983
42,1,2022,Choco,2022-05-02,2,0.7373919
42,1,2022,Cordoba,2022-05-02,2,0.9187181
42,1,2022,Cundinamarca,2022-05-02,2,-0.6335917
42,1,2022,Guainia,2022-05-02,2,-0.0011154413
42,1,2022,Guajira,2022-05-02,2,0.9440479
42,1,2022,Guaviare,2022-05-02,2,0.051772833
42,1,2022,Huila,2022-05-02,2,-1.0915482
42,1,2022,Magdalena,2022-05-02,2,-0.16335636
