seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Huila,2022-01-31,3,0.10953522
42,1,2022,Magdalena,2022-01-31,3,0.14505276
42,1,2022,Meta,2022-01-31,3,0.38566148
42,1,2022,Narino,2022-01-31,3,0.2668186
42,1,2022,Norte De Santander,2022-01-31,3,-0.42364419
42,1,2022,Putumayo,2022-01-31,3,-0.3458773
42,1,2022,Quindio,2022-01-31,3,-0.029819027
42,1,2022,Risaralda,2022-01-31,3,0.009752765
42,1,2022,Santander,2022-01-31,3,-0.06544766
42,1,2022,Sucre,2022-01-31,3,0.26484537
42,1,2022,Tolima,2022-01-31,3,-0.29304075
42,1,2022,Valle Del Cauca,2022-01-31,3,0.0073235035
42,1,2022,Vaupes,2022-01-31,3,-0.13647082
42,1,2022,Vichada,2022-01-31,3,-0.41593817
42,1,2022,Amazonas,2022-01-31,4,0.41352463
42,1,2022,Antioquia,2022-01-31,4,0.05436477
42,1,2022,Arauca,2022-01-31,4,-0.18345487
42,1,2022,Atlantico,2022-01-31,4,0.42316842
42,1,2022,Bogota d.c.,2022-01-31,4,-0.563358
42,1,2022,Bolivar,2022-01-31,4,0.36406606
42,1,2022,Boyaca,2022-01-31,4,-0.66603255
42,1,2022,Caldas,2022-01-31,4,-0.3514848
42,1,2022,Caqueta,2022-01-31,4,0.5487944
42,1,2022,Casanare,2022-01-31,4,0.7306633
42,1,2022,Cauca,2022-01-31,4,-0.32525665
42,1,2022,Cesar,2022-01-31,4,0.20116544
42,1,2022,Choco,2022-01-31,4,-0.70105124
42,1,2022,Cordoba,2022-01-31,4,0.2187624
42,1,2022,Cundinamarca,2022-01-31,4,-0.2792372
42,1,2022,Guainia,2022-01-31,4,-0.26689315
42,1,2022,Guajira,2022-01-31,4,0.76126087
42,1,2022,Guaviare,2022-01-31,4,-1.145981
42,1,2022,Huila,2022-01-31,4,-0.124783635
42,1,2022,Magdalena,2022-01-31,4,0.2801213
42,1,2022,Meta,2022-01-31,4,0.042848468
42,1,2022,Narino,2022-01-31,4,0.38475046
42,1,2022,Norte De Santander,2022-01-31,4,-0.16508877
42,1,2022,Putumayo,2022-01-31,4,0.09790301
42,1,2022,Quindio,2022-01-31,4,-0.29880294
42,1,2022,Risaralda,2022-01-31,4,-0.020917833
42,1,2022,Santander,2022-01-31,4,-0.103141785
42,1,2022,Sucre,2022-01-31,4,0.35652506
