seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Bogota d.c.,2022-05-02,2,-0.01327277
42,1,2022,Bolivar,2022-05-02,2,0.71836185
42,1,2022,Boyaca,2022-05-02,2,0.24004257
42,1,2022,Caldas,2022-05-02,2,0.09807642
42,1,2022,Caqueta,2022-05-02,2,0.21736276
42,1,2022,Casanare,2022-05-02,2,0.16385412
42,1,2022,Cauca,2022-05-02,2,0.55017424
42,1,2022,Cesar,2022-05-02,2,-0.029444456
42,1,2022,Choco,2022-05-02,2,0.23421806
42,1,2022,Cordoba,2022-05-02,2,0.3288175
42,1,2022,Cundinamarca,2022-05-02,2,-0.07479611
42,1,2022,Guainia,2022-05-02,2,0.35523093
42,1,2022,Guajira,2022-05-02,2,0.50550175
42,1,2022,Guaviare,2022-05-02,2,0.15722394
42,1,2022,Huila,2022-05-02,2,0.12553799
42,1,2022,Magdalena,2022-05-02,2,0.012613833
42,1,2022,Meta,2022-05-02,2,-0.20736134
42,1,2022,Narino,2022-05-02,2,0.13448122
42,1,2022,Norte De Santander,2022-05-02,2,-0.12359083
42,1,2022,Putumayo,2022-05-02,2,-0.27051926
42,1,2022,Quindio,2022-05-02,2,-0.076081045
42,1,2022,Risaralda,2022-05-02,2,-0.031297907
42,1,2022,Santander,2022-05-02,2,0.33219206
42,1,2022,Sucre,2022-05-02,2,0.47368455
42,1,2022,Tolima,2022-05-02,2,0.20049489
42,1,2022,Valle Del Cauca,2022-05-02,2,0.03430313
42,1,2022,Vaupes,2022-05-02,2,0.007326523
42,1,2022,Vichada,2022-05-02,2,-0.95522296
42,1,2022,Amazonas,2022-05-02,3,-0.42211223
42,1,2022,Antioquia,2022-05-02,3,0.17943478
42,1,2022,Arauca,2022-05-02,3,0.3954413
42,1,2022,Atlantico,2022-05-02,3,0.39921695
42,1,2022,Bogota d.c.,2022-05-02,3,-0.033084564
42,1,2022,Bolivar,2022-05-02,3,1.0545324
42,1,2022,Boyaca,2022-05-02,3,0.13443962
42,1,2022,Caldas,2022-05-02,3,-0.12885582
42,1,2022,Caqueta,2022-05-02,3,0.37939072
42,1,2022,Casanare,2022-05-02,3,-0.48643327
42,1,2022,Cauca,2022-05-02,3,0.078732416
42,1,2022,Cesar,2022-05-02,3,-0.19419873
42,1,2022,Choco,2022-05-02,3,0.65679723
42,1,2022,Cordoba,2022-05-02,3,0.4836135
42,1,2022,Cundinamarca,2022-05-02,3,-0.04882723
42,1,2022,Guainia,2022-05-02,3,0.052178383
42,1,2022,Guajira,2022-05-02,3,0.21669924
42,1,2022,Guaviare,2022-05-02,3,0.9051769
42,1,2022,Huila,2022-05-02,3,-0.15590984
42,1,2022,Magdalena,2022-05-02,3,0.17237324
42,1,2022,Meta,2022-05-02,3,-0.064626336
42,1,2022,Narino,2022-05-02,3,0.29051757
42,1,2022,Norte De Santander,2022-05-02,3,-0.2855152
42,1,2022,Putumayo,2022-05-02,3,-0.63102335
42,1,2022,Quindio,2022-05-02,3,0.04488188
42,1,2022,Risaralda,2022-05-02,3,-0.05948469
42,1,2022,Santander,2022-05-02,3,0.21349329
42,1,2022,Sucre,2022-05-02,3,0.40931106
42,1,2022,Tolima,2022-05-02,3,0.17227775
42,1,2022,Valle Del Cauca,2022-05-02,3,0.032868147
42,1,2022,Vaupes,2022-05-02,3,0.017559342
42,1,2022,Vichada,2022-05-02,3,0.27993262
42,1,2022,Amazonas,2022-05-02,4,-2.3784554
42,1,2022,Antioquia,2022-05-02,4,0.5435891
42,1,2022,Arauca,2022-05-02,4,0.007410288
42,1,2022,Atlantico,2022-05-02,4,0.4604841
42,1,2022,Bogota d.c.,2022-05-02,4,0.04887954
42,1,2022,Bolivar,2022-05-02,4,0.8765236
42,1,2022,Boyaca,2022-05-02,4,0.19186004
42,1,2022,Caldas,2022-05-02,4,0.2265748
42,1,2022,Caqueta,2022-05-02,4,-0.008669138
42,1,2022,Casanare,2022-05-02,4,-0.2766447
42,1,2022,Cauca,2022-05-02,4,0.22848274
42,1,2022,Cesar,2022-05-02,4,0.117670536
42,1,2022,Choco,2022-05-02,4,0.7562181
42,1,2022,Cordoba,2022-05-02,4,0.4035914
42,1,2022,Cundinamarca,2022-05-02,4,0.07995969
42,1,2022,Guainia,2022-05-02,4,0.86312884
42,1,2022,Guajira,2022-05-02,4,0.47971988
42,1,2022,Guaviare,2022-05-02,4,1.0328242
42,1,2022,Huila,2022-05-02,4,-0.2290042
42,1,2022,Magdalena,2022-05-02,4,0.16718382
42,1,2022,Meta,2022-05-02,4,-0.22369492
42,1,2022,Narino,2022-05-02,4,0.28845587
42,1,2022,Norte De Santander,2022-05-02,4,-0.1555059
42,1,2022,Putumayo,2022-05-02,4,0.04765141
42,1,2022,Quindio,2022-05-02,4,-0.074217916
42,1,2022,Risaralda,2022-05-02,4,0.0793177
42,1,2022,Santander,2022-05-02,4,0.26024282
42,1,2022,Sucre,2022-05-02,4,0.46757126
42,1,2022,Tolima,2022-05-02,4,0.16056609
42,1,2022,Valle Del Cauca,2022-05-02,4,0.13698822
42,1,2022,Vaupes,2022-05-02,4,0.030299667
42,1,2022,Vichada,2022-05-02,4,-0.44812793
42,1,2022,Amazonas,2022-05-09,1,-0.34006608
42,1,2022,Antioquia,2022-05-09,1,0.21648341
42,1,2022,Arauca,2022-05-09,1,0.25942898
42,1,2022,Atlantico,2022-05-09,1,0.18557656
42,1,2022,Bogota d.c.,2022-05-09,1,-0.015740536
42,1,2022,Bolivar,2022-05-09,1,0.6743636
42,1,2022,Boyaca,2022-05-09,1,0.21206209
42,1,2022,Caldas,2022-05-09,1,0.0765712
42,1,2022,Caqueta,2022-05-09,1,-0.2784946
42,1,2022,Casanare,2022-05-09,1,0.2496469
42,1,2022,Cauca,2022-05-09,1,0.47293252
42,1,2022,Cesar,2022-05-09,1,-0.14122117
42,1,2022,Choco,2022-05-09,1,0.31718892
42,1,2022,Cordoba,2022-05-09,1,0.16874373
42,1,2022,Cundinamarca,2022-05-09,1,-0.07979363
42,1,2022,Guainia,2022-05-09,1,0.14596921
42,1,2022,Guajira,2022-05-09,1,0.43784702
42,1,2022,Guaviare,2022-05-09,1,-0.013671398
42,1,2022,Huila,2022-05-09,1,0.10569775
42,1,2022,Magdalena,2022-05-09,1,0.078802705
42,1,2022,Meta,2022-05-09,1,-0.15947008
42,1,2022,Narino,2022-05-09,1,0.25011754
42,1,2022,Norte De Santander,2022-05-09,1,-0.1243459
42,1,2022,Putumayo,2022-05-09,1,0.026166439
42,1,2022,Quindio,2022-05-09,1,-0.120974965
42,1,2022,Risaralda,2022-05-09,1,-0.033828795
42,1,2022,Santander,2022-05-09,1,0.27814335
42,1,2022,Sucre,2022-05-09,1,0.49288273
42,1,2022,Tolima,2022-05-09,1,0.20745456
42,1,2022,Valle Del Cauca,2022-05-09,1,0.11972594
42,1,2022,Vaupes,2022-05-09,1,0.03737059
42,1,2022,Vichada,2022-05-09,1,-0.7569308
42,1,2022,Amazonas,2022-05-09,2,0.2637211
42,1,2022,Antioquia,2022-05-09,2,0.1930801
42,1,2022,Arauca,2022-05-09,2,0.34238434
42,1,2022,Atlantico,2022-05-09,2,0.33986074
42,1,2022,Bogota d.c.,2022-05-09,2,0.011437736
42,1,2022,Bolivar,2022-05-09,2,0.86702836
42,1,2022,Boyaca,2022-05-09,2,0.1361472
42,1,2022,Caldas,2022-05-09,2,-0.16390052
42,1,2022,Caqueta,2022-05-09,2,-0.05504799
42,1,2022,Casanare,2022-05-09,2,-0.39052463
42,1,2022,Cauca,2022-05-09,2,-0.0016265512
42,1,2022,Cesar,2022-05-09,2,-0.31011832
42,1,2022,Choco,2022-05-09,2,0.88370824
42,1,2022,Cordoba,2022-05-09,2,0.23719597
42,1,2022,Cundinamarca,2022-05-09,2,-0.057642654
42,1,2022,Guainia,2022-05-09,2,0.38481927
42,1,2022,Guajira,2022-05-09,2,0.15702176
42,1,2022,Guaviare,2022-05-09,2,0.7325697
42,1,2022,Huila,2022-05-09,2,-0.03166741
42,1,2022,Magdalena,2022-05-09,2,0.123749256
42,1,2022,Meta,2022-05-09,2,-0.1020937
42,1,2022,Narino,2022-05-09,2,0.3825956
42,1,2022,Norte De Santander,2022-05-09,2,-0.23781455
42,1,2022,Putumayo,2022-05-09,2,-0.30510658
42,1,2022,Quindio,2022-05-09,2,0.07532291
42,1,2022,Risaralda,2022-05-09,2,-0.002171114
42,1,2022,Santander,2022-05-09,2,0.14120227
42,1,2022,Sucre,2022-05-09,2,0.28905582
42,1,2022,Tolima,2022-05-09,2,0.0036007166
42,1,2022,Valle Del Cauca,2022-05-09,2,0.022355616
42,1,2022,Vaupes,2022-05-09,2,-0.07338041
42,1,2022,Vichada,2022-05-09,2,0.30528855
42,1,2022,Amazonas,2022-05-09,3,-1.9011745
42,1,2022,Antioquia,2022-05-09,3,0.45983535
42,1,2022,Arauca,2022-05-09,3,-0.097180486
42,1,2022,Atlantico,2022-05-09,3,0.4237265
42,1,2022,Bogota d.c.,2022-05-09,3,-0.0032150596
42,1,2022,Bolivar,2022-05-09,3,0.695506
42,1,2022,Boyaca,2022-05-09,3,0.13316128
42,1,2022,Caldas,2022-05-09,3,0.12257722
42,1,2022,Caqueta,2022-05-09,3,-0.65588915
42,1,2022,Casanare,2022-05-09,3,-0.37637305
42,1,2022,Cauca,2022-05-09,3,0.12846631
42,1,2022,Cesar,2022-05-09,3,-0.11079419
42,1,2022,Choco,2022-05-09,3,0.772094
42,1,2022,Cordoba,2022-05-09,3,0.056735992
42,1,2022,Cundinamarca,2022-05-09,3,0.028808266
42,1,2022,Guainia,2022-05-09,3,0.65704846
42,1,2022,Guajira,2022-05-09,3,0.35233068
42,1,2022,Guaviare,2022-05-09,3,0.7078662
42,1,2022,Huila,2022-05-09,3,-0.22803277
42,1,2022,Magdalena,2022-05-09,3,0.15273523
42,1,2022,Meta,2022-05-09,3,-0.26106727
42,1,2022,Narino,2022-05-09,3,0.29257208
42,1,2022,Norte De Santander,2022-05-09,3,-0.19098234
42,1,2022,Putumayo,2022-05-09,3,0.27992976
42,1,2022,Quindio,2022-05-09,3,-0.12156968
42,1,2022,Risaralda,2022-05-09,3,0.055689886
42,1,2022,Santander,2022-05-09,3,0.16826737
42,1,2022,Sucre,2022-05-09,3,0.28573418
42,1,2022,Tolima,2022-05-09,3,-0.014158666
42,1,2022,Valle Del Cauca,2022-05-09,3,0.08417565
42,1,2022,Vaupes,2022-05-09,3,-0.06258808
42,1,2022,Vichada,2022-05-09,3,-0.35217798
42,1,2022,Amazonas,2022-05-09,4,0.75533295
42,1,2022,Antioquia,2022-05-09,4,0.24842748
42,1,2022,Arauca,2022-05-09,4,0.4517038
42,1,2022,Atlantico,2022-05-09,4,0.35407013
42,1,2022,Bogota d.c.,2022-05-09,4,-0.06021294
42,1,2022,Bolivar,2022-05-09,4,0.3270681
42,1,2022,Boyaca,2022-05-09,4,0.16746332
42,1,2022,Caldas,2022-05-09,4,0.02165933
42,1,2022,Caqueta,2022-05-09,4,-0.3816321
42,1,2022,Casanare,2022-05-09,4,0.08060932
42,1,2022,Cauca,2022-05-09,4,0.16677548
42,1,2022,Cesar,2022-05-09,4,-0.017744303
42,1,2022,Choco,2022-05-09,4,0.51826227
42,1,2022,Cordoba,2022-05-09,4,0.02072072
