trial,seed,fold,rmse,error_mean,error_std
26,123,1,0.3467361404231666,0.11521565914154053,0.3270341157913208
26,123,2,0.36147286892484426,0.13762277364730835,0.3342492878437042
27,123,0,0.5685582550366727,0.2554998993873596,0.5079156160354614
27,123,1,0.33352301336751466,0.05952288955450058,0.3281686007976532
27,123,2,0.3730797278832361,0.1598760187625885,0.3370877504348755
28,123,0,0.5983751249550298,0.2803736627101898,0.5286240577697754
28,123,1,0.3391410864014245,0.05413399636745453,0.33479276299476624
28,123,2,0.33283955414824,-0.05568169802427292,0.3281489312648773
29,123,0,0.6398147250382076,0.35242730379104614,0.5340017676353455
29,123,1,0.4080637826325353,0.223130464553833,0.34165602922439575
29,123,2,0.369371916956549,0.14463753998279572,0.33987584710121155
0,2024,0,0.635978338443996,0.21115241944789886,0.5999026298522949
0,2024,1,0.39816851044285567,-0.0663575604557991,0.39260008931159973
0,2024,2,0.3575285663729081,0.0696311891078949,0.35068246722221375
1,2024,0,0.6474132951840241,0.2590028643608093,0.5933476686477661
1,2024,1,0.33759221918673044,-0.010307956486940384,0.3374348282814026
1,2024,2,0.36445916877142903,0.07511325180530548,0.3566349446773529
2,2024,0,0.5958401881892914,0.263741135597229,0.5342902541160583
2,2024,1,0.3468579653260158,0.06608100980520248,0.3405051529407501
2,2024,2,0.35131812609253243,0.10774827748537064,0.3343870937824249
3,2024,0,0.5812370462922541,0.2769860327243805,0.5109943747520447
3,2024,1,0.33147857894703103,0.07530148327350616,0.3228122293949127
3,2024,2,0.34550661223759976,0.08483720570802689,0.3349290192127228
4,2024,0,0.5956264759217557,0.23656778037548065,0.5466320514678955
4,2024,1,0.33715821417408676,0.042049843817949295,0.3345257341861725
4,2024,2,0.3406010225588669,0.058480095118284225,0.3355430066585541
5,2024,0,0.6366871785018617,0.19000379741191864,0.6076751947402954
5,2024,1,0.41212606170281507,-0.09912724792957306,0.4000270962715149
5,2024,2,0.3646310729605507,0.06856125593185425,0.35812732577323914
6,2024,0,0.5506508855548119,0.17493398487567902,0.5221249461174011
6,2024,1,0.39031544817871633,-0.035524096339941025,0.38869550824165344
6,2024,2,0.3444601980457812,0.0313241146504879,0.34303298592567444
7,2024,0,0.5944059663521918,0.2551531195640564,0.5368568897247314
7,2024,1,0.34526552640308683,0.049147315323352814,0.3417496681213379
7,2024,2,0.34295348522305186,0.026945441961288452,0.3418932855129242
8,2024,0,0.5877592884256275,0.24675717949867249,0.5334527492523193
8,2024,1,0.35986340547349877,0.02209835685789585,0.35918426513671875
8,2024,2,0.34408167530090555,0.06243254989385605,0.3383701741695404
9,2024,0,0.842468029570221,0.508917510509491,0.6713831424713135
9,2024,1,0.348645784366461,-0.008549687452614307,0.34854093194007874
9,2024,2,0.38773067130557176,-0.11722510308027267,0.36958539485931396
10,2024,0,0.6741516884419704,0.35163530707359314,0.5751808881759644
10,2024,1,0.3585436991749056,-0.14809012413024902,0.32653161883354187
10,2024,2,0.37738370269237637,-0.09302394837141037,0.36573898792266846
11,2024,0,0.5565878592126894,0.06274032592773438,0.5530403852462769
11,2024,1,0.4380753684671641,-0.25427860021591187,0.3567245602607727
11,2024,2,0.37520416980080534,-0.1603429615497589,0.3392171859741211
12,2024,0,0.6313679537715084,0.27492302656173706,0.5683685541152954
12,2024,1,0.3376724994426473,0.07928133010864258,0.32823342084884644
12,2024,2,0.34038571737453804,0.0744156613945961,0.3321516811847687
13,2024,0,0.5758497210386766,0.26875776052474976,0.5092859864234924
13,2024,1,0.3753482671651176,0.0023049130104482174,0.37534117698669434
13,2024,2,0.34245803102513284,0.09196339547634125,0.32987913489341736
14,2024,0,0.5858622184711884,0.25639402866363525,0.5267794728279114
14,2024,1,0.4099849161420509,-0.24090513586997986,0.3317413628101349
14,2024,2,0.3585682604338487,-0.10921921581029892,0.3415294289588928
