seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Sucre,2022-04-25,1,0.64649796
42,1,2022,Tolima,2022-04-25,1,0.17600244
42,1,2022,Valle Del Cauca,2022-04-25,1,-0.08070135
42,1,2022,Vaupes,2022-04-25,1,-0.04280457
42,1,2022,Vichada,2022-04-25,1,0.6175447
42,1,2022,Amazonas,2022-04-25,2,0.53669727
42,1,2022,Antioquia,2022-04-25,2,0.1924248
42,1,2022,Arauca,2022-04-25,2,0.553928
42,1,2022,Atlantico,2022-04-25,2,0.037816048
42,1,2022,Bogota d.c.,2022-04-25,2,0.010957077
42,1,2022,Bolivar,2022-04-25,2,0.3833512
42,1,2022,Boyaca,2022-04-25,2,0.26307642
42,1,2022,Caldas,2022-04-25,2,0.18238938
42,1,2022,Caqueta,2022-04-25,2,0.18262291
42,1,2022,Casanare,2022-04-25,2,0.18839169
42,1,2022,Cauca,2022-04-25,2,0.007137358
42,1,2022,Cesar,2022-04-25,2,0.67943466
42,1,2022,Choco,2022-04-25,2,-0.1421367
42,1,2022,Cordoba,2022-04-25,2,0.22670329
42,1,2022,Cundinamarca,2022-04-25,2,0.15569797
42,1,2022,Guainia,2022-04-25,2,-0.01657939
42,1,2022,Guajira,2022-04-25,2,0.0935421
42,1,2022,Guaviare,2022-04-25,2,0.32861984
42,1,2022,Huila,2022-04-25,2,-0.16331542
42,1,2022,Magdalena,2022-04-25,2,0.092741966
42,1,2022,Meta,2022-04-25,2,0.18178988
42,1,2022,Narino,2022-04-25,2,-0.43452072
42,1,2022,Norte De Santander,2022-04-25,2,-0.041102767
42,1,2022,Putumayo,2022-04-25,2,-0.31093562
42,1,2022,Quindio,2022-04-25,2,-0.16456771
42,1,2022,Risaralda,2022-04-25,2,-0.06512998
42,1,2022,Santander,2022-04-25,2,0.17440718
42,1,2022,Sucre,2022-04-25,2,0.4237523
42,1,2022,Tolima,2022-04-25,2,0.04331386
42,1,2022,Valle Del Cauca,2022-04-25,2,-0.043001354
42,1,2022,Vaupes,2022-04-25,2,-0.055744126
42,1,2022,Vichada,2022-04-25,2,0.861438
42,1,2022,Amazonas,2022-04-25,3,-0.2781664
42,1,2022,Antioquia,2022-04-25,3,0.085190386
42,1,2022,Arauca,2022-04-25,3,0.5404982
42,1,2022,Atlantico,2022-04-25,3,0.15814388
42,1,2022,Bogota d.c.,2022-04-25,3,-0.0007675141
42,1,2022,Bolivar,2022-04-25,3,0.5066092
42,1,2022,Boyaca,2022-04-25,3,0.10618472
42,1,2022,Caldas,2022-04-25,3,-0.041208804
42,1,2022,Caqueta,2022-04-25,3,0.13847184
42,1,2022,Casanare,2022-04-25,3,0.106502056
42,1,2022,Cauca,2022-04-25,3,0.40077364
42,1,2022,Cesar,2022-04-25,3,0.46039867
42,1,2022,Choco,2022-04-25,3,-0.33149302
42,1,2022,Cordoba,2022-04-25,3,0.5418949
42,1,2022,Cundinamarca,2022-04-25,3,-0.09042889
