departamento,fecha_inicio,ano,semana,casos,casos_mujeres,casos_hombres,casos_rural,casos_urbano,n_0_4,n_5_13,n_14_26,n_27_59,n_60_mas,poblacion,poblacion_rural,poblacion_urbana,prop_rural,prop_urbana,incidencia,inc_lag_1,inc_lag_2,inc_lag_3,inc_lag_4,inc_lag_8,inc_lag_12,inc_lag_20,humedad_relativa,humedad_lag_1,humedad_lag_2,humedad_lag_3,humedad_lag_4,humedad_lag_8,humedad_lag_12,humedad_lag_20,precipitacion,precip_lag_1,precip_lag_2,precip_lag_3,precip_lag_4,precip_lag_8,precip_lag_12,precip_lag_20,temp_c,temp_lag_1,temp_lag_2,temp_lag_3,temp_lag_4,temp_lag_8,temp_lag_12,temp_lag_20,dpto_ccdgo
Caqueta,2013-01-28,2013,4,13.0,8,5,5,8,1,5,3,4,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.283267710072308,1.5153543277256805,1.5153543277256805,3.030708655451361,0.7606895904700808,1.7749423777635218,0.7606895904700808,1.2678159841168013,77.00171089069126,86.65658655006243,69.76739430728803,79.68675448042774,88.71270977871313,77.65258264391485,85.76510149068902,85.67610146653155,47.18449099156,15.593329444428074,8.85840994661257,18.774805470618062,11.300946180103228,26.15067001094164,46.96085369866714,39.74154189295108,25.36864697450042,25.49757846501314,25.219972003266605,23.80576774320897,23.784302891803208,25.64311790664474,24.849572551035568,23.87644157382929,18
Caqueta,2013-02-04,2013,5,12.0,6,6,2,10,0,5,2,4,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.030708655451361,3.283267710072308,1.5153543277256805,1.5153543277256805,3.030708655451361,0.5071263936467205,2.282068771410242,0.0,80.11250171734233,77.00171089069126,86.65658655006243,69.76739430728803,79.68675448042774,85.53825287198275,87.57995556789415,83.14540278866008,12.500611306966874,47.18449099156,15.593329444428074,8.85840994661257,18.774805470618062,44.794286298666776,46.79983949985933,41.42457842063476,26.169112972576915,25.36864697450042,25.49757846501314,25.219972003266605,23.80576774320897,24.94474678225268,24.593287951676803,24.76610347861092,18
Caqueta,2013-02-11,2013,6,8.0,3,5,4,4,1,2,3,1,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,2.020472436967574,3.030708655451361,3.283267710072308,1.5153543277256805,1.5153543277256805,1.5213791809401616,1.5213791809401616,0.5071263936467205,80.91303586161395,80.11250171734233,77.00171089069126,86.65658655006243,69.76739430728803,78.2759255674879,89.20853359058911,88.43766193471579,81.47753730093709,12.500611306966874,47.18449099156,15.593329444428074,8.85840994661257,29.854233355494173,55.7084567819516,66.85244672510939,24.64429591045251,26.169112972576915,25.36864697450042,25.49757846501314,25.219972003266605,25.334564751506683,24.736466235127008,23.604523046514828,18
Caqueta,2013-02-18,2013,7,10.0,4,6,4,6,2,2,3,3,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,2.525590546209467,2.020472436967574,3.030708655451361,3.283267710072308,1.5153543277256805,0.7606895904700808,0.7606895904700808,0.0,92.10468379403648,80.91303586161395,80.11250171734233,77.00171089069126,86.65658655006243,91.3305695134902,82.96474333510734,85.36360223040094,57.66743245038678,81.47753730093709,12.500611306966874,47.18449099156,15.593329444428074,87.46141041294075,24.21389093407086,58.773878365586064,24.431393423303795,24.64429591045251,26.169112972576915,25.36864697450042,25.49757846501314,23.29179516070773,25.22075548581444,24.522250198136835,18
Caqueta,2013-02-25,2013,8,12.0,2,10,5,7,1,4,3,4,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.030708655451361,2.525590546209467,2.020472436967574,3.030708655451361,3.283267710072308,0.7606895904700808,1.7749423777635218,1.014252787293441,90.24772835569064,92.10468379403648,80.91303586161395,80.11250171734233,77.00171089069126,88.71270977871313,77.65258264391485,88.24883240758479,64.33905043778802,57.66743245038678,81.47753730093709,12.500611306966874,47.18449099156,11.300946180103228,26.15067001094164,59.103100985953326,23.536591868062533,24.431393423303795,24.64429591045251,26.169112972576915,25.36864697450042,23.784302891803208,25.64311790664474,24.16960880401148,18
Caqueta,2013-03-04,2013,9,11.0,9,2,4,7,3,2,3,3,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,2.7781496008304143,3.030708655451361,2.525590546209467,2.020472436967574,3.030708655451361,3.030708655451361,0.5071263936467205,1.2678159841168013,89.89295408507786,90.24772835569064,92.10468379403648,80.91303586161395,80.11250171734233,79.68675448042774,85.53825287198275,89.4493014856266,92.3617776150101,64.33905043778802,57.66743245038678,81.47753730093709,12.500611306966874,18.774805470618062,44.794286298666776,59.67154365972202,23.76196406938335,23.536591868062533,24.431393423303795,24.64429591045251,26.169112972576915,23.80576774320897,24.94474678225268,24.17384991284033,18
Caqueta,2013-03-11,2013,10,11.0,3,8,3,8,2,1,4,3,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,2.7781496008304143,2.7781496008304143,3.030708655451361,2.525590546209467,2.020472436967574,1.5153543277256805,1.5213791809401616,1.5213791809401616,87.74987202759324,89.89295408507786,90.24772835569064,92.10468379403648,80.91303586161395,69.76739430728803,78.2759255674879,88.52904407283255,76.54185351778928,92.3617776150101,64.33905043778802,57.66743245038678,81.47753730093709,8.85840994661257,29.854233355494173,51.32712229295509,24.419240652805627,23.76196406938335,23.536591868062533,24.431393423303795,24.64429591045251,25.219972003266605,25.334564751506683,24.310252477984918,18
Caqueta,2013-03-18,2013,11,4.0,2,2,1,3,0,0,4,0,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,1.010236218483787,2.7781496008304143,2.7781496008304143,3.030708655451361,2.525590546209467,1.5153543277256805,0.7606895904700808,0.7606895904700808,89.3346322295484,87.74987202759324,89.89295408507786,90.24772835569064,92.10468379403648,86.65658655006243,91.3305695134902,85.62824648290551,78.18732492932172,76.54185351778928,92.3617776150101,64.33905043778802,57.66743245038678,15.593329444428074,87.46141041294075,46.05749631843171,24.37500989009468,24.419240652805627,23.76196406938335,23.536591868062533,24.431393423303795,25.49757846501314,23.29179516070773,24.84960409595801,18
Caqueta,2013-03-25,2013,12,5.0,3,2,3,2,1,2,1,1,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,1.2627952731047336,1.010236218483787,2.7781496008304143,2.7781496008304143,3.030708655451361,3.283267710072308,0.7606895904700808,0.7606895904700808,86.22414721484179,89.3346322295484,87.74987202759324,89.89295408507786,90.24772835569064,77.00171089069126,88.71270977871313,85.76510149068902,49.29182834456172,78.18732492932172,76.54185351778928,92.3617776150101,64.33905043778802,47.18449099156,11.300946180103228,46.96085369866714,24.79766156875878,24.37500989009468,24.419240652805627,23.76196406938335,23.536591868062533,25.36864697450042,23.784302891803208,24.849572551035568,18
Caqueta,2013-04-01,2013,13,7.0,3,4,1,6,0,1,3,2,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,1.7679133823466273,1.2627952731047336,1.010236218483787,2.7781496008304143,2.7781496008304143,3.030708655451361,3.030708655451361,2.282068771410242,88.74651793666015,86.22414721484179,89.3346322295484,87.74987202759324,89.89295408507786,80.11250171734233,79.68675448042774,87.57995556789415,62.63242582793914,49.29182834456172,78.18732492932172,76.54185351778928,92.3617776150101,12.500611306966874,18.774805470618062,46.79983949985933,24.28116687696159,24.79766156875878,24.37500989009468,24.419240652805627,23.76196406938335,26.169112972576915,23.80576774320897,24.593287951676803,18
Caqueta,2013-04-08,2013,14,7.0,2,5,1,6,3,1,1,2,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,1.7679133823466273,1.7679133823466273,1.2627952731047336,1.010236218483787,2.7781496008304143,2.020472436967574,1.5153543277256805,1.5213791809401616,86.0834309662598,88.74651793666015,86.22414721484179,89.3346322295484,87.74987202759324,80.91303586161395,69.76739430728803,89.20853359058911,101.16384131053589,62.63242582793914,49.29182834456172,78.18732492932172,76.54185351778928,81.47753730093709,8.85840994661257,55.7084567819516,24.60946698368554,24.28116687696159,24.79766156875878,24.37500989009468,24.419240652805627,24.64429591045251,25.219972003266605,24.736466235127008,18
Caqueta,2013-04-15,2013,15,16.0,4,12,4,12,1,4,3,8,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,4.040944873935148,1.7679133823466273,1.7679133823466273,1.2627952731047336,1.010236218483787,2.525590546209467,1.5153543277256805,0.7606895904700808,93.37304903145984,86.0834309662598,88.74651793666015,86.22414721484179,89.3346322295484,92.10468379403648,86.65658655006243,82.96474333510734,92.4047871978596,101.16384131053589,62.63242582793914,49.29182834456172,78.18732492932172,57.66743245038678,15.593329444428074,24.21389093407086,24.60735403141865,24.60946698368554,24.28116687696159,24.79766156875878,24.37500989009468,24.431393423303795,25.49757846501314,25.22075548581444,18
Caqueta,2013-04-22,2013,16,17.0,9,8,6,11,0,3,9,5,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,4.2935039285560945,4.040944873935148,1.7679133823466273,1.7679133823466273,1.2627952731047336,3.030708655451361,3.283267710072308,1.7749423777635218,82.38162224846937,93.37304903145984,86.0834309662598,88.74651793666015,86.22414721484179,90.24772835569064,77.00171089069126,77.65258264391485,71.25441095401976,92.4047871978596,101.16384131053589,62.63242582793914,49.29182834456172,64.33905043778802,47.18449099156,26.15067001094164,23.308695055107844,24.60735403141865,24.60946698368554,24.28116687696159,24.79766156875878,23.536591868062533,25.36864697450042,25.64311790664474,18
Caqueta,2013-04-29,2013,17,19.0,8,11,6,13,1,6,6,5,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,4.798622037797988,4.2935039285560945,4.040944873935148,1.7679133823466273,1.7679133823466273,2.7781496008304143,3.030708655451361,0.5071263936467205,82.95066577413279,82.38162224846937,93.37304903145984,86.0834309662598,88.74651793666015,89.89295408507786,80.11250171734233,85.53825287198275,60.89409331047968,71.25441095401976,92.4047871978596,101.16384131053589,62.63242582793914,92.3617776150101,12.500611306966874,44.794286298666776,24.500379594366706,23.308695055107844,24.60735403141865,24.60946698368554,24.28116687696159,23.76196406938335,26.169112972576915,24.94474678225268,18
Caqueta,2013-05-06,2013,18,9.0,0,9,3,6,2,2,2,3,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,2.2730314915885206,4.798622037797988,4.2935039285560945,4.040944873935148,1.7679133823466273,2.7781496008304143,2.020472436967574,1.5213791809401616,90.62331771668282,82.95066577413279,82.38162224846937,93.37304903145984,86.0834309662598,87.74987202759324,80.91303586161395,78.2759255674879,58.69057829453355,60.89409331047968,71.25441095401976,92.4047871978596,101.16384131053589,76.54185351778928,81.47753730093709,29.854233355494173,24.385524059817264,24.500379594366706,23.308695055107844,24.60735403141865,24.60946698368554,24.419240652805627,24.64429591045251,25.334564751506683,18
Caqueta,2013-05-13,2013,19,16.0,5,11,8,8,2,1,7,6,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,4.040944873935148,2.2730314915885206,4.798622037797988,4.2935039285560945,4.040944873935148,1.010236218483787,2.525590546209467,0.7606895904700808,91.1749841633538,90.62331771668282,82.95066577413279,82.38162224846937,93.37304903145984,89.3346322295484,92.10468379403648,91.3305695134902,88.1447720354692,58.69057829453355,60.89409331047968,71.25441095401976,92.4047871978596,78.18732492932172,57.66743245038678,87.46141041294075,23.83132663864594,24.385524059817264,24.500379594366706,23.308695055107844,24.60735403141865,24.37500989009468,24.431393423303795,23.29179516070773,18
Caqueta,2013-05-20,2013,20,21.0,8,13,8,13,3,5,4,8,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,5.303740147039882,4.040944873935148,2.2730314915885206,4.798622037797988,4.2935039285560945,1.2627952731047336,3.030708655451361,0.7606895904700808,92.50005204385688,91.1749841633538,90.62331771668282,82.95066577413279,82.38162224846937,86.22414721484179,90.24772835569064,88.71270977871313,120.76803410847138,88.1447720354692,58.69057829453355,60.89409331047968,71.25441095401976,49.29182834456172,64.33905043778802,11.300946180103228,23.37045652846753,23.83132663864594,24.385524059817264,24.500379594366706,23.308695055107844,24.79766156875878,23.536591868062533,23.784302891803208,18
Caqueta,2013-05-27,2013,21,20.0,11,9,8,12,2,6,5,7,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,5.051181092418934,5.303740147039882,4.040944873935148,2.2730314915885206,4.798622037797988,1.7679133823466273,2.7781496008304143,3.030708655451361,89.06825794106709,92.50005204385688,91.1749841633538,90.62331771668282,82.95066577413279,88.74651793666015,89.89295408507786,79.68675448042774,105.67804487605542,120.76803410847138,88.1447720354692,58.69057829453355,60.89409331047968,62.63242582793914,92.3617776150101,18.774805470618062,23.172383232593464,23.37045652846753,23.83132663864594,24.385524059817264,24.500379594366706,24.28116687696159,23.76196406938335,23.80576774320897,18
Caqueta,2013-06-03,2013,22,15.0,6,9,7,8,1,3,3,7,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.7883858193142013,5.051181092418934,5.303740147039882,4.040944873935148,2.2730314915885206,1.7679133823466273,2.7781496008304143,1.5153543277256805,88.56019323217046,89.06825794106709,92.50005204385688,91.1749841633538,90.62331771668282,86.0834309662598,87.74987202759324,69.76739430728803,69.25431121365162,105.67804487605542,120.76803410847138,88.1447720354692,58.69057829453355,101.16384131053589,76.54185351778928,8.85840994661257,23.91297930189108,23.172383232593464,23.37045652846753,23.83132663864594,24.385524059817264,24.60946698368554,24.419240652805627,25.219972003266605,18
Caqueta,2013-06-10,2013,23,17.0,6,11,3,14,2,1,7,7,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,4.2935039285560945,3.7883858193142013,5.051181092418934,5.303740147039882,4.040944873935148,4.040944873935148,1.010236218483787,1.5153543277256805,91.37164238927156,88.56019323217046,89.06825794106709,92.50005204385688,91.1749841633538,93.37304903145984,89.3346322295484,86.65658655006243,87.5252996077047,69.25431121365162,105.67804487605542,120.76803410847138,88.1447720354692,92.4047871978596,78.18732492932172,15.593329444428074,22.85675516278487,23.91297930189108,23.172383232593464,23.37045652846753,23.83132663864594,24.60735403141865,24.37500989009468,25.49757846501314,18
Caqueta,2013-06-17,2013,24,15.0,4,11,3,12,5,2,5,3,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.7883858193142013,4.2935039285560945,3.7883858193142013,5.051181092418934,5.303740147039882,4.2935039285560945,1.2627952731047336,3.283267710072308,91.1423750966993,91.37164238927156,88.56019323217046,89.06825794106709,92.50005204385688,82.38162224846937,86.22414721484179,77.00171089069126,67.13696560644266,87.5252996077047,69.25431121365162,105.67804487605542,120.76803410847138,71.25441095401976,49.29182834456172,47.18449099156,23.26253936006651,22.85675516278487,23.91297930189108,23.172383232593464,23.37045652846753,23.308695055107844,24.79766156875878,25.36864697450042,18
Caqueta,2013-06-24,2013,25,15.0,6,9,2,13,2,3,3,6,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.7883858193142013,3.7883858193142013,4.2935039285560945,3.7883858193142013,5.051181092418934,4.798622037797988,1.7679133823466273,3.030708655451361,89.60085503478795,91.1423750966993,91.37164238927156,88.56019323217046,89.06825794106709,82.95066577413279,88.74651793666015,80.11250171734233,96.9041745071967,67.13696560644266,87.5252996077047,69.25431121365162,105.67804487605542,60.89409331047968,62.63242582793914,12.500611306966874,23.12030874470771,23.26253936006651,22.85675516278487,23.91297930189108,23.172383232593464,24.500379594366706,24.28116687696159,26.169112972576915,18
Caqueta,2013-07-01,2013,26,10.0,4,6,3,7,2,1,3,3,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,2.525590546209467,3.7883858193142013,3.7883858193142013,4.2935039285560945,3.7883858193142013,2.2730314915885206,1.7679133823466273,2.020472436967574,89.0757583611699,89.60085503478795,91.1423750966993,91.37164238927156,88.56019323217046,90.62331771668282,86.0834309662598,80.91303586161395,116.0861721126412,96.9041745071967,67.13696560644266,87.5252996077047,69.25431121365162,58.69057829453355,101.16384131053589,81.47753730093709,23.67240909077686,23.12030874470771,23.26253936006651,22.85675516278487,23.91297930189108,24.385524059817264,24.60946698368554,24.64429591045251,18
Caqueta,2013-07-08,2013,27,15.0,6,9,6,9,2,1,3,8,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.7883858193142013,2.525590546209467,3.7883858193142013,3.7883858193142013,4.2935039285560945,4.040944873935148,4.040944873935148,2.525590546209467,91.7634144450536,89.0757583611699,89.60085503478795,91.1423750966993,91.37164238927156,91.1749841633538,93.37304903145984,92.10468379403648,122.2602723322378,116.0861721126412,96.9041745071967,67.13696560644266,87.5252996077047,88.1447720354692,92.4047871978596,57.66743245038678,22.830326481897544,23.67240909077686,23.12030874470771,23.26253936006651,22.85675516278487,23.83132663864594,24.60735403141865,24.431393423303795,18
Caqueta,2013-07-15,2013,28,14.0,6,8,7,7,2,2,5,5,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.5358267646932546,3.7883858193142013,2.525590546209467,3.7883858193142013,3.7883858193142013,5.303740147039882,4.2935039285560945,3.030708655451361,91.42028185894088,91.7634144450536,89.0757583611699,89.60085503478795,91.1423750966993,92.50005204385688,82.38162224846937,90.24772835569064,78.40424169014283,122.2602723322378,116.0861721126412,96.9041745071967,67.13696560644266,120.76803410847138,71.25441095401976,64.33905043778802,22.42202597135697,22.830326481897544,23.67240909077686,23.12030874470771,23.26253936006651,23.37045652846753,23.308695055107844,23.536591868062533,18
Caqueta,2013-07-22,2013,29,27.0,9,18,10,17,3,6,8,7,3,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,6.819094474765562,3.5358267646932546,3.7883858193142013,2.525590546209467,3.7883858193142013,5.051181092418934,4.798622037797988,2.7781496008304143,88.92462454788408,91.42028185894088,91.7634144450536,89.0757583611699,89.60085503478795,89.06825794106709,82.95066577413279,89.89295408507786,49.558224394365645,78.40424169014283,122.2602723322378,116.0861721126412,96.9041745071967,105.67804487605542,60.89409331047968,92.3617776150101,22.66283084448532,22.42202597135697,22.830326481897544,23.67240909077686,23.12030874470771,23.172383232593464,24.500379594366706,23.76196406938335,18
Caqueta,2013-07-29,2013,30,15.0,3,12,5,10,2,4,3,6,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.7883858193142013,6.819094474765562,3.5358267646932546,3.7883858193142013,2.525590546209467,3.7883858193142013,2.2730314915885206,2.7781496008304143,87.37023171363734,88.92462454788408,91.42028185894088,91.7634144450536,89.0757583611699,88.56019323217046,90.62331771668282,87.74987202759324,37.79672060511099,49.558224394365645,78.40424169014283,122.2602723322378,116.0861721126412,69.25431121365162,58.69057829453355,76.54185351778928,21.925494446942235,22.66283084448532,22.42202597135697,22.830326481897544,23.67240909077686,23.91297930189108,24.385524059817264,24.419240652805627,18
Caqueta,2013-08-05,2013,31,11.0,8,3,1,10,2,4,0,5,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,2.7781496008304143,3.7883858193142013,6.819094474765562,3.5358267646932546,3.7883858193142013,4.2935039285560945,4.040944873935148,1.010236218483787,88.91156462516348,87.37023171363734,88.92462454788408,91.42028185894088,91.7634144450536,91.37164238927156,91.1749841633538,89.3346322295484,59.649977625151216,37.79672060511099,49.558224394365645,78.40424169014283,122.2602723322378,87.5252996077047,88.1447720354692,78.18732492932172,22.92649311487239,21.925494446942235,22.66283084448532,22.42202597135697,22.830326481897544,22.85675516278487,23.83132663864594,24.37500989009468,18
Caqueta,2013-08-12,2013,32,13.0,8,5,7,6,1,4,3,5,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.283267710072308,2.7781496008304143,3.7883858193142013,6.819094474765562,3.5358267646932546,3.7883858193142013,5.303740147039882,1.2627952731047336,92.8628529076996,88.91156462516348,87.37023171363734,88.92462454788408,91.42028185894088,91.1423750966993,92.50005204385688,86.22414721484179,106.71919909467798,59.649977625151216,37.79672060511099,49.558224394365645,78.40424169014283,67.13696560644266,120.76803410847138,49.29182834456172,23.34317695096258,22.92649311487239,21.925494446942235,22.66283084448532,22.42202597135697,23.26253936006651,23.37045652846753,24.79766156875878,18
Caqueta,2013-08-19,2013,33,16.0,5,11,4,12,0,5,4,6,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,4.040944873935148,3.283267710072308,2.7781496008304143,3.7883858193142013,6.819094474765562,3.7883858193142013,5.051181092418934,1.7679133823466273,89.08165639740132,92.8628529076996,88.91156462516348,87.37023171363734,88.92462454788408,89.60085503478795,89.06825794106709,88.74651793666015,68.285447911077,106.71919909467798,59.649977625151216,37.79672060511099,49.558224394365645,96.9041745071967,105.67804487605542,62.63242582793914,22.2766400769668,23.34317695096258,22.92649311487239,21.925494446942235,22.66283084448532,23.12030874470771,23.172383232593464,24.28116687696159,18
Caqueta,2013-08-26,2013,34,7.0,4,3,2,5,0,3,2,2,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,1.7679133823466273,4.040944873935148,3.283267710072308,2.7781496008304143,3.7883858193142013,2.525590546209467,3.7883858193142013,1.7679133823466273,90.59707539197473,89.08165639740132,92.8628529076996,88.91156462516348,87.37023171363734,89.0757583611699,88.56019323217046,86.0834309662598,70.2203433817459,68.285447911077,106.71919909467798,59.649977625151216,37.79672060511099,116.0861721126412,69.25431121365162,101.16384131053589,23.190752313336223,22.2766400769668,23.34317695096258,22.92649311487239,21.925494446942235,23.67240909077686,23.91297930189108,24.60946698368554,18
Caqueta,2013-09-02,2013,35,20.0,6,14,9,11,4,1,10,5,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,5.051181092418934,1.7679133823466273,4.040944873935148,3.283267710072308,2.7781496008304143,3.7883858193142013,4.2935039285560945,4.040944873935148,85.26541528835261,90.59707539197473,89.08165639740132,92.8628529076996,88.91156462516348,91.7634144450536,91.37164238927156,93.37304903145984,10.564533008380506,70.2203433817459,68.285447911077,106.71919909467798,59.649977625151216,122.2602723322378,87.5252996077047,92.4047871978596,22.909837008086868,23.190752313336223,22.2766400769668,23.34317695096258,22.92649311487239,22.830326481897544,22.85675516278487,24.60735403141865,18
Caqueta,2013-09-09,2013,36,12.0,5,7,4,8,2,5,1,3,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.030708655451361,5.051181092418934,1.7679133823466273,4.040944873935148,3.283267710072308,3.5358267646932546,3.7883858193142013,4.2935039285560945,88.32556458247369,85.26541528835261,90.59707539197473,89.08165639740132,92.8628529076996,91.42028185894088,91.1423750966993,82.38162224846937,90.35002213388783,10.564533008380506,70.2203433817459,68.285447911077,106.71919909467798,78.40424169014283,67.13696560644266,71.25441095401976,23.73761838872876,22.909837008086868,23.190752313336223,22.2766400769668,23.34317695096258,22.42202597135697,23.26253936006651,23.308695055107844,18
Caqueta,2013-09-16,2013,37,15.0,4,11,3,12,2,4,7,2,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.7883858193142013,3.030708655451361,5.051181092418934,1.7679133823466273,4.040944873935148,6.819094474765562,3.7883858193142013,4.798622037797988,89.5311010057913,88.32556458247369,85.26541528835261,90.59707539197473,89.08165639740132,88.92462454788408,89.60085503478795,82.95066577413279,51.66037038044496,90.35002213388783,10.564533008380506,70.2203433817459,68.285447911077,49.558224394365645,96.9041745071967,60.89409331047968,23.6645168589582,23.73761838872876,22.909837008086868,23.190752313336223,22.2766400769668,22.66283084448532,23.12030874470771,24.500379594366706,18
Caqueta,2013-09-23,2013,38,17.0,8,9,5,12,3,7,2,5,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,4.2935039285560945,3.7883858193142013,3.030708655451361,5.051181092418934,1.7679133823466273,3.7883858193142013,2.525590546209467,2.2730314915885206,87.27902333515537,89.5311010057913,88.32556458247369,85.26541528835261,90.59707539197473,87.37023171363734,89.0757583611699,90.62331771668282,85.83139985429635,51.66037038044496,90.35002213388783,10.564533008380506,70.2203433817459,37.79672060511099,116.0861721126412,58.69057829453355,24.02460276395489,23.6645168589582,23.73761838872876,22.909837008086868,23.190752313336223,21.925494446942235,23.67240909077686,24.385524059817264,18
Caqueta,2013-09-30,2013,39,17.0,9,8,6,11,1,5,5,5,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,4.2935039285560945,4.2935039285560945,3.7883858193142013,3.030708655451361,5.051181092418934,2.7781496008304143,3.7883858193142013,4.040944873935148,87.12038751386049,87.27902333515537,89.5311010057913,88.32556458247369,85.26541528835261,88.91156462516348,91.7634144450536,91.1749841633538,70.98040980006074,85.83139985429635,51.66037038044496,90.35002213388783,10.564533008380506,59.649977625151216,122.2602723322378,88.1447720354692,23.59398746969525,24.02460276395489,23.6645168589582,23.73761838872876,22.909837008086868,22.92649311487239,22.830326481897544,23.83132663864594,18
Caqueta,2013-10-07,2013,40,8.0,3,5,3,5,1,2,1,3,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,2.020472436967574,4.2935039285560945,4.2935039285560945,3.7883858193142013,3.030708655451361,3.283267710072308,3.5358267646932546,5.303740147039882,85.73874974559585,87.12038751386049,87.27902333515537,89.5311010057913,88.32556458247369,92.8628529076996,91.42028185894088,92.50005204385688,48.029539120472975,70.98040980006074,85.83139985429635,51.66037038044496,90.35002213388783,106.71919909467798,78.40424169014283,120.76803410847138,24.39078846646061,23.59398746969525,24.02460276395489,23.6645168589582,23.73761838872876,23.34317695096258,22.42202597135697,23.37045652846753,18
Caqueta,2013-10-14,2013,41,13.0,3,10,5,8,2,4,3,3,1,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.283267710072308,2.020472436967574,4.2935039285560945,4.2935039285560945,3.7883858193142013,4.040944873935148,6.819094474765562,5.051181092418934,89.87108913667053,85.73874974559585,87.12038751386049,87.27902333515537,89.5311010057913,89.08165639740132,88.92462454788408,89.06825794106709,84.7253847790051,48.029539120472975,70.98040980006074,85.83139985429635,51.66037038044496,68.285447911077,49.558224394365645,105.67804487605542,23.99750159648333,24.39078846646061,23.59398746969525,24.02460276395489,23.6645168589582,22.2766400769668,22.66283084448532,23.172383232593464,18
Caqueta,2013-10-21,2013,42,15.0,7,8,4,11,4,4,3,4,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,3.7883858193142013,3.283267710072308,2.020472436967574,4.2935039285560945,4.2935039285560945,1.7679133823466273,3.7883858193142013,3.7883858193142013,86.37794997976962,89.87108913667053,85.73874974559585,87.12038751386049,87.27902333515537,90.59707539197473,87.37023171363734,88.56019323217046,43.80536320341496,84.7253847790051,48.029539120472975,70.98040980006074,85.83139985429635,70.2203433817459,37.79672060511099,69.25431121365162,24.296179252569104,23.99750159648333,24.39078846646061,23.59398746969525,24.02460276395489,23.190752313336223,21.925494446942235,23.91297930189108,18
Caqueta,2013-10-28,2013,43,20.0,14,6,6,14,4,4,5,4,3,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,5.051181092418934,3.7883858193142013,3.283267710072308,2.020472436967574,4.2935039285560945,5.051181092418934,2.7781496008304143,4.2935039285560945,86.63652088405732,86.37794997976962,89.87108913667053,85.73874974559585,87.12038751386049,85.26541528835261,88.91156462516348,91.37164238927156,46.07143138246679,43.80536320341496,84.7253847790051,48.029539120472975,70.98040980006074,10.564533008380506,59.649977625151216,87.5252996077047,24.298083006004838,24.296179252569104,23.99750159648333,24.39078846646061,23.59398746969525,22.909837008086868,22.92649311487239,22.85675516278487,18
Caqueta,2013-11-04,2013,44,18.0,10,8,6,12,2,6,8,2,0,395947.0,141488,254459,0.35734075520208514,0.6426592447979149,4.546062983177041,5.051181092418934,3.7883858193142013,3.283267710072308,2.020472436967574,3.030708655451361,3.283267710072308,3.7883858193142013,90.311887453385,86.63652088405732,86.37794997976962,89.87108913667053,85.73874974559585,88.32556458247369,92.8628529076996,91.1423750966993,61.305511706188334,46.07143138246679,43.80536320341496,84.7253847790051,48.029539120472975,90.35002213388783,106.71919909467798,67.13696560644266,24.38621191138361,24.298083006004838,24.296179252569104,23.99750159648333,24.39078846646061,23.73761838872876,23.34317695096258,23.26253936006651,18
